vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
3.73333333333333,0.319650547637132,4.46666666666667,0.136611931573505
3.76666666666666,0.350083616984509,4.5,0.149889083088884
3.8,0.360460703040529,4.53333333333334,0.135640773719222
3.83333333333333,0.383629543079647,4.56666666666667,0.121969693030314
3.86666666666666,0.406862415504762,4.6,0.0933969186817721
3.9,0.441217846400394,4.63333333333334,0.0816121329218008
3.93333333333333,0.459357030193658,4.66666666666667,0.0908431813611217
3.96666666666666,0.482877776263467,4.7,0.0953430285661837
4,0.502586207000802,4.73333333333334,0.100459754345405
4.03333333333333,0.522150670683313,4.76666666666667,0.0890976639606988
4.06666666666666,0.551657023917396,4.8,0.0853106078626449
4.1,0.600679347941102,4.83333333333334,0.0840946122944842
4.13333333333333,0.604046338889377,4.86666666666667,0.095616934806566
4.16666666666666,0.575298337104936,4.9,0.0929984546367126
4.2,0.613896503106145,4.93333333333334,0.0765240826468848
4.23333333333333,0.577278685269395,4.96666666666667,0.0765716836817062
4.26666666666666,0.583003748948061,5,0.0830873719790651
4.3,0.548679790060843,5.03333333333334,0.0740400311854045
4.33333333333333,0.571853104506538,5.06666666666667,0.0951238128764473
4.36666666666666,0.577783446703106,5.1,0.116639027128569
4.4,0.518982125713169,5.13333333333334,0.130047448058488
4.43333333333333,0.535555871854447,5.16666666666667,0.135127259983459
4.46666666666666,0.499188983575663,5.2,0.134617343912443
4.5,0.526384305813355,5.23333333333334,0.126274268667315
4.53333333333333,0.53139255746559,5.26666666666667,0.115298519104446
4.56666666666666,0.551015611688263,5.3,0.10460187576798
4.6,0.544217718335622,5.33333333333334,0.0921746498746622
4.63333333333333,0.488710286164905,5.36666666666667,0.0949663621369427
4.66666666666666,0.548411627991065,5.4,0.0833573177649783
4.7,0.52522839729296,5.43333333333334,0.0839083953532441
