vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-2.03333333333334,0.0526323951254798,-1.3,0.0263988312325382
-2,0.0434352783220359,-1.26666666666666,0.0275443191443663
-1.96666666666667,0.0359830492754327,-1.23333333333333,0.0254735261956328
-1.93333333333334,0.0497213382178759,-1.2,0.0351759452552054
-1.9,0.0507727411455675,-1.16666666666666,0.0408724496135803
-1.86666666666667,0.0489575220506507,-1.13333333333333,0.0427075936626015
-1.83333333333334,0.0858897243477037,-1.1,0.0369324104723306
-1.8,0.0573799668483608,-1.06666666666666,0.0401071555397483
-1.76666666666667,0.0561866754328534,-1.03333333333333,0.0541930708046619
-1.73333333333334,0.0430271555154762,-1,0.0795193733562859
-1.7,0.0292871649321638,-0.966666666666664,0.0632903391033213
-1.66666666666667,0.0258396531357763,-0.933333333333334,0.0794051176254751
-1.63333333333334,0.0232332592698806,-0.900000000000003,0.0761891739419004
-1.6,0.032879839299447,-0.866666666666664,0.0385735327992007
-1.56666666666667,0.0378509215505062,-0.833333333333333,0.0315395292640217
-1.53333333333334,0.0368091896150882,-0.800000000000003,0.027575166111902
-1.5,0.0468724290162417,-0.766666666666663,0.0183870065569227
-1.46666666666667,0.0529623558947778,-0.733333333333333,0.055490017358602
-1.43333333333334,0.0547856892956916,-0.700000000000003,0.0632355588720781
-1.4,0.0493112301636354,-0.666666666666663,0.119131007726768
-1.36666666666667,0.0380619124135481,-0.633333333333333,0.162469355346042
-1.33333333333334,0.0358379812401409,-0.600000000000004,0.275467762625748
-1.3,0.0288986141467875,-0.566666666666663,0.413271556070379
-1.26666666666667,0.0238494706964441,-0.533333333333334,0.46551636762788
-1.23333333333334,0.0293229498094071,-0.500000000000004,0.533417081886455
-1.2,0.0214111847680914,-0.466666666666664,0.486028980255291
-1.16666666666667,0.0257739445887282,-0.433333333333334,0.375511464525
-1.13333333333334,0.0266576728670612,-0.400000000000003,0.314095136405577
-1.1,0.0423501104278365,-0.366666666666664,0.279961203738364
-1.06666666666667,0.0438642399268706,-0.333333333333333,0.22053947602216
-1.03333333333334,0.0489568634526105,-0.300000000000003,0.167572462870249
-0.999999999999997,0.0473266442320509,-0.266666666666663,0.127534038062634
